Stratifying data
Stratifying data
Window size: (7, 7)
48 Accuracy:  63.898916967509024  predictions:  {0: 1248, 1: 1001, 2: 244}
49 Accuracy:  64.17970316887285  predictions:  {0: 1167, 1: 1033, 2: 293}
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  59.7366320830008  predictions:  {0: 1690, 1: 811, 2: 5}
1 Accuracy:  61.29289704708699  predictions:  {0: 1555, 1: 919, 2: 32}
2 Accuracy:  62.250598563447724  predictions:  {0: 1462, 1: 972, 2: 72}
3 Accuracy:  62.52992817238627  predictions:  {0: 1421, 1: 1001, 2: 84}
4 Accuracy:  62.13088587390263  predictions:  {0: 1457, 1: 982, 2: 67}
5 Accuracy:  62.49002394253791  predictions:  {0: 1444, 1: 988, 2: 74}
6 Accuracy:  62.33040702314445  predictions:  {0: 1411, 1: 965, 2: 130}
7 Accuracy:  61.89146049481244  predictions:  {0: 1621, 1: 804, 2: 81}
8 Accuracy:  63.52753391859537  predictions:  {0: 1424, 1: 990, 2: 92}
9 Accuracy:  63.32801276935355  predictions:  {0: 1421, 1: 994, 2: 91}
10 Accuracy:  62.88906624102155  predictions:  {0: 1455, 1: 936, 2: 115}
11 Accuracy:  63.52753391859537  predictions:  {0: 1430, 1: 942, 2: 134}
12 Accuracy:  62.92897047086991  predictions:  {0: 1423, 1: 904, 2: 179}
13 Accuracy:  63.16839584996009  predictions:  {0: 1397, 1: 951, 2: 158}
14 Accuracy:  63.128491620111724  predictions:  {0: 1433, 1: 940, 2: 133}
15 Accuracy:  63.20830007980845  predictions:  {0: 1467, 1: 928, 2: 111}
16 Accuracy:  63.52753391859537  predictions:  {0: 1413, 1: 978, 2: 115}
17 Accuracy:  63.607342378292095  predictions:  {0: 1418, 1: 930, 2: 158}
18 Accuracy:  63.40782122905028  predictions:  {0: 1351, 1: 975, 2: 180}
19 Accuracy:  63.28810853950518  predictions:  {0: 1509, 1: 865, 2: 132}
20 Accuracy:  63.20830007980845  predictions:  {0: 1516, 1: 868, 2: 122}
21 Accuracy:  63.40782122905028  predictions:  {0: 1364, 1: 973, 2: 169}
22 Accuracy:  64.24581005586593  predictions:  {0: 1392, 1: 981, 2: 133}
23 Accuracy:  63.96648044692738  predictions:  {0: 1398, 1: 938, 2: 170}
24 Accuracy:  63.96648044692738  predictions:  {0: 1439, 1: 923, 2: 144}
25 Accuracy:  62.769353551476456  predictions:  {0: 1476, 1: 897, 2: 133}
26 Accuracy:  63.92657621707901  predictions:  {0: 1354, 1: 993, 2: 159}
27 Accuracy:  63.487629688747006  predictions:  {0: 1331, 1: 979, 2: 196}
28 Accuracy:  63.20830007980845  predictions:  {0: 1452, 1: 866, 2: 188}
29 Accuracy:  63.567438148443735  predictions:  {0: 1369, 1: 952, 2: 185}
30 Accuracy:  63.28810853950518  predictions:  {0: 1403, 1: 881, 2: 222}
31 Accuracy:  62.809257781324824  predictions:  {0: 1597, 1: 755, 2: 154}
32 Accuracy:  63.72705506783719  predictions:  {0: 1375, 1: 948, 2: 183}
33 Accuracy:  64.20590582601756  predictions:  {0: 1356, 1: 983, 2: 167}
34 Accuracy:  64.20590582601756  predictions:  {0: 1395, 1: 961, 2: 150}
35 Accuracy:  64.20590582601756  predictions:  {0: 1420, 1: 942, 2: 144}
36 Accuracy:  64.44533120510773  predictions:  {0: 1363, 1: 958, 2: 185}
37 Accuracy:  64.1660015961692  predictions:  {0: 1396, 1: 895, 2: 215}
38 Accuracy:  64.00638467677574  predictions:  {0: 1419, 1: 880, 2: 207}
39 Accuracy:  64.0462889066241  predictions:  {0: 1228, 1: 1004, 2: 274}
40 Accuracy:  63.687150837988824  predictions:  {0: 1385, 1: 952, 2: 169}
41 Accuracy:  64.20590582601756  predictions:  {0: 1345, 1: 942, 2: 219}
42 Accuracy:  64.36552274541101  predictions:  {0: 1378, 1: 927, 2: 201}
43 Accuracy:  62.92897047086991  predictions:  {0: 1431, 1: 965, 2: 110}
44 Accuracy:  63.44772545889864  predictions:  {0: 1511, 1: 864, 2: 131}
45 Accuracy:  64.20590582601756  predictions:  {0: 1456, 1: 928, 2: 122}
46 Accuracy:  64.64485235434955  predictions:  {0: 1406, 1: 891, 2: 209}
47 Accuracy:  62.609736632083  predictions:  {0: 1600, 1: 745, 2: 161}
48 Accuracy:  63.567438148443735  predictions:  {0: 1388, 1: 835, 2: 283}
49 Accuracy:  63.36791699920191  predictions:  {0: 1320, 1: 986, 2: 200}
Stratifying data
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  62.19903691813804  predictions:  {0: 1449, 1: 1043}
1 Accuracy:  62.52006420545746  predictions:  {0: 1416, 1: 1028, 2: 48}
2 Accuracy:  63.28250401284109  predictions:  {0: 1307, 1: 1098, 2: 87}
3 Accuracy:  64.08507223113965  predictions:  {0: 1379, 1: 1025, 2: 88}
4 Accuracy:  64.00481540930978  predictions:  {0: 1392, 1: 973, 2: 127}
5 Accuracy:  63.56340288924559  predictions:  {0: 1488, 1: 905, 2: 99}
6 Accuracy:  63.96468699839486  predictions:  {0: 1483, 1: 910, 2: 99}
7 Accuracy:  64.84751203852326  predictions:  {0: 1334, 1: 990, 2: 168}
8 Accuracy:  65.12841091492777  predictions:  {0: 1368, 1: 1012, 2: 112}
9 Accuracy:  65.12841091492777  predictions:  {0: 1370, 1: 942, 2: 180}
10 Accuracy:  65.12841091492777  predictions:  {0: 1416, 1: 924, 2: 152}
11 Accuracy:  66.05136436597111  predictions:  {0: 1352, 1: 922, 2: 218}
12 Accuracy:  65.6099518459069  predictions:  {0: 1364, 1: 950, 2: 178}
13 Accuracy:  64.7271268057785  predictions:  {0: 1332, 1: 1026, 2: 134}
14 Accuracy:  65.24879614767255  predictions:  {0: 1402, 1: 922, 2: 168}
15 Accuracy:  65.40930979133226  predictions:  {0: 1340, 1: 988, 2: 164}
16 Accuracy:  65.00802568218299  predictions:  {0: 1391, 1: 975, 2: 126}
17 Accuracy:  65.97110754414125  predictions:  {0: 1351, 1: 899, 2: 242}
18 Accuracy:  65.56982343499197  predictions:  {0: 1351, 1: 942, 2: 199}
19 Accuracy:  65.24879614767255  predictions:  {0: 1368, 1: 943, 2: 181}
20 Accuracy:  65.8908507223114  predictions:  {0: 1317, 1: 950, 2: 225}
21 Accuracy:  66.41252006420547  predictions:  {0: 1406, 1: 907, 2: 179}
22 Accuracy:  65.93097913322632  predictions:  {0: 1312, 1: 959, 2: 221}
23 Accuracy:  66.69341894060994  predictions:  {0: 1455, 1: 892, 2: 145}
24 Accuracy:  66.09149277688604  predictions:  {0: 1360, 1: 932, 2: 200}
25 Accuracy:  65.56982343499197  predictions:  {0: 1490, 1: 815, 2: 187}
26 Accuracy:  65.7704654895666  predictions:  {0: 1290, 1: 968, 2: 234}
27 Accuracy:  65.73033707865169  predictions:  {0: 1391, 1: 848, 2: 253}
28 Accuracy:  65.85072231139647  predictions:  {0: 1332, 1: 970, 2: 190}
29 Accuracy:  66.41252006420547  predictions:  {0: 1335, 1: 958, 2: 199}
30 Accuracy:  66.37239165329053  predictions:  {0: 1368, 1: 908, 2: 216}
31 Accuracy:  66.45264847512038  predictions:  {0: 1390, 1: 825, 2: 277}
32 Accuracy:  66.13162118780096  predictions:  {0: 1387, 1: 925, 2: 180}
33 Accuracy:  66.49277688603532  predictions:  {0: 1283, 1: 969, 2: 240}
34 Accuracy:  66.05136436597111  predictions:  {0: 1383, 1: 848, 2: 261}
35 Accuracy:  63.56340288924559  predictions:  {0: 1003, 1: 1001, 2: 488}
36 Accuracy:  66.21187800963082  predictions:  {0: 1354, 1: 917, 2: 221}
37 Accuracy:  65.40930979133226  predictions:  {0: 1379, 1: 938, 2: 175}
38 Accuracy:  65.12841091492777  predictions:  {0: 1314, 1: 989, 2: 189}
39 Accuracy:  65.7704654895666  predictions:  {0: 1369, 1: 884, 2: 239}
40 Accuracy:  64.8876404494382  predictions:  {0: 1360, 1: 922, 2: 210}
41 Accuracy:  65.08828250401284  predictions:  {0: 1357, 1: 827, 2: 308}
42 Accuracy:  64.48635634028892  predictions:  {0: 1417, 1: 818, 2: 257}
43 Accuracy:  65.93097913322632  predictions:  {0: 1373, 1: 936, 2: 183}
44 Accuracy:  65.97110754414125  predictions:  {0: 1353, 1: 955, 2: 184}
45 Accuracy:  64.48635634028892  predictions:  {0: 1517, 1: 813, 2: 162}
46 Accuracy:  65.24879614767255  predictions:  {0: 1461, 1: 912, 2: 119}
47 Accuracy:  65.7704654895666  predictions:  {0: 1367, 1: 897, 2: 228}
48 Accuracy:  66.57303370786516  predictions:  {0: 1269, 1: 1026, 2: 197}
49 Accuracy:  66.21187800963082  predictions:  {0: 1371, 1: 907, 2: 214}
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  61.49241819632881  predictions:  {0: 1560, 1: 941, 2: 5}
1 Accuracy:  62.52992817238627  predictions:  {0: 1504, 1: 968, 2: 34}
2 Accuracy:  63.32801276935355  predictions:  {0: 1474, 1: 980, 2: 52}
3 Accuracy:  63.96648044692738  predictions:  {0: 1473, 1: 956, 2: 77}
4 Accuracy:  63.88667198723065  predictions:  {0: 1459, 1: 973, 2: 74}
5 Accuracy:  63.96648044692738  predictions:  {0: 1467, 1: 943, 2: 96}
6 Accuracy:  64.96408619313647  predictions:  {0: 1388, 1: 993, 2: 125}
7 Accuracy:  64.20590582601756  predictions:  {0: 1403, 1: 968, 2: 135}
8 Accuracy:  64.44533120510773  predictions:  {0: 1443, 1: 943, 2: 120}
9 Accuracy:  65.52274541101357  predictions:  {0: 1404, 1: 926, 2: 176}
10 Accuracy:  64.64485235434955  predictions:  {0: 1477, 1: 888, 2: 141}
11 Accuracy:  64.4852354349561  predictions:  {0: 1495, 1: 880, 2: 131}
12 Accuracy:  65.28332003192338  predictions:  {0: 1410, 1: 941, 2: 155}
13 Accuracy:  64.9241819632881  predictions:  {0: 1480, 1: 858, 2: 168}
14 Accuracy:  64.80446927374301  predictions:  {0: 1465, 1: 886, 2: 155}
15 Accuracy:  65.1636073423783  predictions:  {0: 1422, 1: 914, 2: 170}
16 Accuracy:  65.80207501995211  predictions:  {0: 1446, 1: 880, 2: 180}
17 Accuracy:  65.92178770949721  predictions:  {0: 1514, 1: 833, 2: 159}
18 Accuracy:  65.0438946528332  predictions:  {0: 1511, 1: 865, 2: 130}
19 Accuracy:  65.72226656025538  predictions:  {0: 1421, 1: 918, 2: 167}
20 Accuracy:  65.36312849162012  predictions:  {0: 1416, 1: 916, 2: 174}
21 Accuracy:  65.76217079010375  predictions:  {0: 1443, 1: 922, 2: 141}
22 Accuracy:  65.64245810055866  predictions:  {0: 1376, 1: 936, 2: 194}
23 Accuracy:  65.08379888268156  predictions:  {0: 1457, 1: 902, 2: 147}
24 Accuracy:  65.12370311252992  predictions:  {0: 1415, 1: 962, 2: 129}
25 Accuracy:  64.80446927374301  predictions:  {0: 1375, 1: 931, 2: 200}
26 Accuracy:  65.1636073423783  predictions:  {0: 1457, 1: 852, 2: 197}
27 Accuracy:  65.12370311252992  predictions:  {0: 1359, 1: 922, 2: 225}
28 Accuracy:  65.36312849162012  predictions:  {0: 1358, 1: 959, 2: 189}
29 Accuracy:  65.48284118116521  predictions:  {0: 1427, 1: 927, 2: 152}
30 Accuracy:  65.40303272146848  predictions:  {0: 1387, 1: 917, 2: 202}
31 Accuracy:  65.64245810055866  predictions:  {0: 1348, 1: 1014, 2: 144}
32 Accuracy:  65.48284118116521  predictions:  {0: 1337, 1: 1011, 2: 158}
33 Accuracy:  64.9241819632881  predictions:  {0: 1359, 1: 957, 2: 190}
34 Accuracy:  65.24341580207502  predictions:  {0: 1308, 1: 893, 2: 305}
35 Accuracy:  65.40303272146848  predictions:  {0: 1338, 1: 977, 2: 191}
36 Accuracy:  65.0438946528332  predictions:  {0: 1394, 1: 986, 2: 126}
37 Accuracy:  64.9241819632881  predictions:  {0: 1339, 1: 853, 2: 314}
38 Accuracy:  65.00399042298484  predictions:  {0: 1398, 1: 828, 2: 280}
39 Accuracy:  65.48284118116521  predictions:  {0: 1366, 1: 957, 2: 183}
40 Accuracy:  64.56504389465283  predictions:  {0: 1580, 1: 832, 2: 94}
41 Accuracy:  66.24102154828412  predictions:  {0: 1467, 1: 892, 2: 147}
42 Accuracy:  66.16121308858739  predictions:  {0: 1344, 1: 956, 2: 206}
43 Accuracy:  66.12130885873903  predictions:  {0: 1383, 1: 945, 2: 178}
44 Accuracy:  67.0391061452514  predictions:  {0: 1356, 1: 949, 2: 201}
45 Accuracy:  66.16121308858739  predictions:  {0: 1344, 1: 893, 2: 269}
46 Accuracy:  65.20351157222666  predictions:  {0: 1361, 1: 952, 2: 193}
47 Accuracy:  65.88188347964883  predictions:  {0: 1346, 1: 983, 2: 177}
48 Accuracy:  65.32322426177176  predictions:  {0: 1466, 1: 849, 2: 191}
49 Accuracy:  65.28332003192338  predictions:  {0: 1327, 1: 1072, 2: 107}
Stratifying data
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  62.31942215088283  predictions:  {0: 1368, 1: 1124}
1 Accuracy:  62.2792937399679  predictions:  {0: 1499, 1: 979, 2: 14}
2 Accuracy:  62.92134831460674  predictions:  {0: 1341, 1: 1116, 2: 35}
3 Accuracy:  63.48314606741573  predictions:  {0: 1385, 1: 1051, 2: 56}
4 Accuracy:  63.7239165329053  predictions:  {0: 1384, 1: 963, 2: 145}
5 Accuracy:  63.64365971107544  predictions:  {0: 1333, 1: 1058, 2: 101}
6 Accuracy:  63.76404494382022  predictions:  {0: 1376, 1: 1005, 2: 111}
7 Accuracy:  64.12520064205457  predictions:  {0: 1466, 1: 908, 2: 118}
8 Accuracy:  64.32584269662921  predictions:  {0: 1359, 1: 989, 2: 144}
9 Accuracy:  64.04494382022472  predictions:  {0: 1408, 1: 912, 2: 172}
10 Accuracy:  65.1685393258427  predictions:  {0: 1429, 1: 924, 2: 139}
11 Accuracy:  65.08828250401284  predictions:  {0: 1287, 1: 1024, 2: 181}
12 Accuracy:  64.92776886035313  predictions:  {0: 1343, 1: 1029, 2: 120}
13 Accuracy:  65.40930979133226  predictions:  {0: 1366, 1: 914, 2: 212}
14 Accuracy:  65.0481540930979  predictions:  {0: 1367, 1: 930, 2: 195}
15 Accuracy:  65.20866773675762  predictions:  {0: 1368, 1: 984, 2: 140}
16 Accuracy:  65.0481540930979  predictions:  {0: 1374, 1: 955, 2: 163}
17 Accuracy:  65.24879614767255  predictions:  {0: 1228, 1: 1057, 2: 207}
18 Accuracy:  65.7704654895666  predictions:  {0: 1390, 1: 964, 2: 138}
19 Accuracy:  65.4494382022472  predictions:  {0: 1396, 1: 974, 2: 122}
20 Accuracy:  65.0481540930979  predictions:  {0: 1352, 1: 925, 2: 215}
21 Accuracy:  65.36918138041734  predictions:  {0: 1332, 1: 995, 2: 165}
22 Accuracy:  65.48956661316213  predictions:  {0: 1302, 1: 938, 2: 252}
23 Accuracy:  65.0481540930979  predictions:  {0: 1345, 1: 968, 2: 179}
24 Accuracy:  65.32905296950241  predictions:  {0: 1299, 1: 971, 2: 222}
25 Accuracy:  65.8908507223114  predictions:  {0: 1432, 1: 894, 2: 166}
26 Accuracy:  66.21187800963082  predictions:  {0: 1334, 1: 932, 2: 226}
27 Accuracy:  65.73033707865169  predictions:  {0: 1342, 1: 930, 2: 220}
28 Accuracy:  65.97110754414125  predictions:  {0: 1284, 1: 962, 2: 246}
29 Accuracy:  65.97110754414125  predictions:  {0: 1359, 1: 995, 2: 138}
30 Accuracy:  65.56982343499197  predictions:  {0: 1286, 1: 1051, 2: 155}
31 Accuracy:  66.09149277688604  predictions:  {0: 1337, 1: 935, 2: 220}
32 Accuracy:  65.28892455858748  predictions:  {0: 1360, 1: 956, 2: 176}
33 Accuracy:  65.81059390048154  predictions:  {0: 1381, 1: 1019, 2: 92}
34 Accuracy:  66.13162118780096  predictions:  {0: 1409, 1: 967, 2: 116}
35 Accuracy:  66.21187800963082  predictions:  {0: 1338, 1: 945, 2: 209}
36 Accuracy:  66.3322632423756  predictions:  {0: 1334, 1: 903, 2: 255}
37 Accuracy:  65.7704654895666  predictions:  {0: 1303, 1: 992, 2: 197}
38 Accuracy:  65.24879614767255  predictions:  {0: 1378, 1: 840, 2: 274}
39 Accuracy:  65.65008025682182  predictions:  {0: 1343, 1: 932, 2: 217}
40 Accuracy:  66.37239165329053  predictions:  {0: 1413, 1: 848, 2: 231}
41 Accuracy:  65.8908507223114  predictions:  {0: 1436, 1: 879, 2: 177}
42 Accuracy:  65.12841091492777  predictions:  {0: 1409, 1: 904, 2: 179}
43 Accuracy:  65.7704654895666  predictions:  {0: 1266, 1: 1092, 2: 134}
44 Accuracy:  65.93097913322632  predictions:  {0: 1327, 1: 978, 2: 187}
45 Accuracy:  66.53290529695025  predictions:  {0: 1254, 1: 965, 2: 273}
46 Accuracy:  66.45264847512038  predictions:  {0: 1307, 1: 979, 2: 206}
47 Accuracy:  66.53290529695025  predictions:  {0: 1308, 1: 919, 2: 265}
48 Accuracy:  65.73033707865169  predictions:  {0: 1257, 1: 1011, 2: 224}
49 Accuracy:  64.8876404494382  predictions:  {0: 1285, 1: 930, 2: 277}
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  62.609736632083  predictions:  {0: 1528, 1: 976, 2: 2}
1 Accuracy:  63.00877893056664  predictions:  {0: 1534, 1: 955, 2: 17}
2 Accuracy:  64.0462889066241  predictions:  {0: 1443, 1: 1034, 2: 29}
3 Accuracy:  64.20590582601756  predictions:  {0: 1467, 1: 970, 2: 69}
4 Accuracy:  64.32561851556265  predictions:  {0: 1408, 1: 1028, 2: 70}
5 Accuracy:  64.68475658419793  predictions:  {0: 1450, 1: 896, 2: 160}
6 Accuracy:  64.4852354349561  predictions:  {0: 1430, 1: 961, 2: 115}
7 Accuracy:  65.1636073423783  predictions:  {0: 1418, 1: 962, 2: 126}
8 Accuracy:  64.80446927374301  predictions:  {0: 1432, 1: 928, 2: 146}
9 Accuracy:  64.64485235434955  predictions:  {0: 1467, 1: 954, 2: 85}
10 Accuracy:  65.40303272146848  predictions:  {0: 1470, 1: 922, 2: 114}
11 Accuracy:  65.12370311252992  predictions:  {0: 1454, 1: 920, 2: 132}
12 Accuracy:  65.48284118116521  predictions:  {0: 1481, 1: 874, 2: 151}
13 Accuracy:  65.96169193934557  predictions:  {0: 1412, 1: 902, 2: 192}
14 Accuracy:  65.64245810055866  predictions:  {0: 1504, 1: 872, 2: 130}
15 Accuracy:  65.64245810055866  predictions:  {0: 1438, 1: 881, 2: 187}
16 Accuracy:  65.92178770949721  predictions:  {0: 1469, 1: 881, 2: 156}
17 Accuracy:  66.12130885873903  predictions:  {0: 1468, 1: 888, 2: 150}
18 Accuracy:  66.3607342378292  predictions:  {0: 1434, 1: 893, 2: 179}
19 Accuracy:  65.88188347964883  predictions:  {0: 1417, 1: 939, 2: 150}
20 Accuracy:  65.24341580207502  predictions:  {0: 1319, 1: 964, 2: 223}
21 Accuracy:  64.84437350359138  predictions:  {0: 1412, 1: 879, 2: 215}
22 Accuracy:  65.64245810055866  predictions:  {0: 1406, 1: 889, 2: 211}
23 Accuracy:  65.56264964086193  predictions:  {0: 1420, 1: 839, 2: 247}
24 Accuracy:  65.84197924980047  predictions:  {0: 1303, 1: 958, 2: 245}
25 Accuracy:  65.76217079010375  predictions:  {0: 1486, 1: 873, 2: 147}
26 Accuracy:  64.32561851556265  predictions:  {0: 1547, 1: 834, 2: 125}
27 Accuracy:  65.84197924980047  predictions:  {0: 1409, 1: 869, 2: 228}
28 Accuracy:  65.56264964086193  predictions:  {0: 1452, 1: 909, 2: 145}
29 Accuracy:  66.16121308858739  predictions:  {0: 1443, 1: 909, 2: 154}
30 Accuracy:  64.80446927374301  predictions:  {0: 1555, 1: 856, 2: 95}
31 Accuracy:  65.6025538707103  predictions:  {0: 1387, 1: 944, 2: 175}
32 Accuracy:  66.44054269752594  predictions:  {0: 1392, 1: 905, 2: 209}
33 Accuracy:  66.00159616919393  predictions:  {0: 1456, 1: 909, 2: 141}
34 Accuracy:  65.0438946528332  predictions:  {0: 1489, 1: 870, 2: 147}
35 Accuracy:  65.52274541101357  predictions:  {0: 1403, 1: 929, 2: 174}
36 Accuracy:  65.1636073423783  predictions:  {0: 1526, 1: 827, 2: 153}
37 Accuracy:  66.40063846767758  predictions:  {0: 1330, 1: 955, 2: 221}
38 Accuracy:  66.08140462889067  predictions:  {0: 1300, 1: 1000, 2: 206}
39 Accuracy:  66.4804469273743  predictions:  {0: 1333, 1: 921, 2: 252}
40 Accuracy:  66.28092577813248  predictions:  {0: 1368, 1: 889, 2: 249}
41 Accuracy:  65.28332003192338  predictions:  {0: 1406, 1: 922, 2: 178}
42 Accuracy:  66.79968076616122  predictions:  {0: 1403, 1: 910, 2: 193}
43 Accuracy:  65.64245810055866  predictions:  {0: 1452, 1: 864, 2: 190}
44 Accuracy:  65.84197924980047  predictions:  {0: 1304, 1: 998, 2: 204}
45 Accuracy:  65.88188347964883  predictions:  {0: 1368, 1: 930, 2: 208}
46 Accuracy:  66.08140462889067  predictions:  {0: 1322, 1: 971, 2: 213}
47 Accuracy:  65.6025538707103  predictions:  {0: 1378, 1: 899, 2: 229}
48 Accuracy:  65.68236233040702  predictions:  {0: 1403, 1: 875, 2: 228}
49 Accuracy:  65.32322426177176  predictions:  {0: 1316, 1: 973, 2: 217}
Stratifying data
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  59.18940609951846  predictions:  {0: 1752, 1: 740}
1 Accuracy:  61.59711075441413  predictions:  {0: 1568, 1: 908, 2: 16}
2 Accuracy:  62.68057784911717  predictions:  {0: 1422, 1: 1013, 2: 57}
3 Accuracy:  62.84109149277689  predictions:  {0: 1311, 1: 1113, 2: 68}
4 Accuracy:  63.68378812199037  predictions:  {0: 1359, 1: 1058, 2: 75}
5 Accuracy:  63.40288924558587  predictions:  {0: 1381, 1: 1057, 2: 54}
6 Accuracy:  63.7239165329053  predictions:  {0: 1364, 1: 1048, 2: 80}
7 Accuracy:  64.00481540930978  predictions:  {0: 1336, 1: 1056, 2: 100}
8 Accuracy:  64.64686998394865  predictions:  {0: 1350, 1: 1007, 2: 135}
9 Accuracy:  64.64686998394865  predictions:  {0: 1393, 1: 1010, 2: 89}
10 Accuracy:  64.7271268057785  predictions:  {0: 1330, 1: 1041, 2: 121}
11 Accuracy:  63.76404494382022  predictions:  {0: 1271, 1: 1121, 2: 100}
12 Accuracy:  64.446227929374  predictions:  {0: 1345, 1: 990, 2: 157}
13 Accuracy:  64.68699839486356  predictions:  {0: 1307, 1: 1063, 2: 122}
14 Accuracy:  65.4494382022472  predictions:  {0: 1288, 1: 1024, 2: 180}
15 Accuracy:  65.00802568218299  predictions:  {0: 1326, 1: 1016, 2: 150}
16 Accuracy:  65.28892455858748  predictions:  {0: 1335, 1: 1026, 2: 131}
17 Accuracy:  65.0481540930979  predictions:  {0: 1233, 1: 1073, 2: 186}
18 Accuracy:  64.8876404494382  predictions:  {0: 1353, 1: 994, 2: 145}
19 Accuracy:  64.7271268057785  predictions:  {0: 1323, 1: 1038, 2: 131}
20 Accuracy:  65.81059390048154  predictions:  {0: 1329, 1: 1002, 2: 161}
21 Accuracy:  65.8908507223114  predictions:  {0: 1403, 1: 970, 2: 119}
22 Accuracy:  64.80738362760835  predictions:  {0: 1435, 1: 938, 2: 119}
23 Accuracy:  65.52969502407706  predictions:  {0: 1331, 1: 1045, 2: 116}
24 Accuracy:  65.69020866773675  predictions:  {0: 1310, 1: 1030, 2: 152}
25 Accuracy:  66.09149277688604  predictions:  {0: 1310, 1: 944, 2: 238}
26 Accuracy:  65.97110754414125  predictions:  {0: 1339, 1: 1041, 2: 112}
27 Accuracy:  66.25200642054575  predictions:  {0: 1345, 1: 989, 2: 158}
28 Accuracy:  65.6099518459069  predictions:  {0: 1202, 1: 1035, 2: 255}
29 Accuracy:  65.12841091492777  predictions:  {0: 1283, 1: 1018, 2: 191}
30 Accuracy:  65.1685393258427  predictions:  {0: 1276, 1: 982, 2: 234}
31 Accuracy:  65.08828250401284  predictions:  {0: 1324, 1: 1042, 2: 126}
32 Accuracy:  65.52969502407706  predictions:  {0: 1406, 1: 943, 2: 143}
33 Accuracy:  64.76725521669341  predictions:  {0: 1335, 1: 1016, 2: 141}
34 Accuracy:  65.48956661316213  predictions:  {0: 1408, 1: 945, 2: 139}
35 Accuracy:  65.4494382022472  predictions:  {0: 1319, 1: 983, 2: 190}
36 Accuracy:  65.8908507223114  predictions:  {0: 1248, 1: 1019, 2: 225}
37 Accuracy:  65.32905296950241  predictions:  {0: 1281, 1: 930, 2: 281}
38 Accuracy:  65.12841091492777  predictions:  {0: 1234, 1: 1002, 2: 256}
39 Accuracy:  65.4494382022472  predictions:  {0: 1389, 1: 924, 2: 179}
40 Accuracy:  65.28892455858748  predictions:  {0: 1286, 1: 1001, 2: 205}
41 Accuracy:  65.69020866773675  predictions:  {0: 1340, 1: 999, 2: 153}
42 Accuracy:  64.36597110754414  predictions:  {0: 1259, 1: 1097, 2: 136}
43 Accuracy:  65.0481540930979  predictions:  {0: 1341, 1: 1052, 2: 99}
44 Accuracy:  64.80738362760835  predictions:  {0: 1283, 1: 948, 2: 261}
45 Accuracy:  64.92776886035313  predictions:  {0: 1269, 1: 1014, 2: 209}
46 Accuracy:  65.69020866773675  predictions:  {0: 1277, 1: 974, 2: 241}
47 Accuracy:  64.64686998394865  predictions:  {0: 1327, 1: 909, 2: 256}
48 Accuracy:  64.92776886035313  predictions:  {0: 1232, 1: 1049, 2: 211}
49 Accuracy:  64.32584269662921  predictions:  {0: 1163, 1: 954, 2: 375}
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  61.0534716679968  predictions:  {0: 1532, 1: 958, 2: 16}
1 Accuracy:  61.97126895450917  predictions:  {0: 1514, 1: 946, 2: 46}
2 Accuracy:  62.92897047086991  predictions:  {0: 1500, 1: 961, 2: 45}
3 Accuracy:  63.607342378292095  predictions:  {0: 1489, 1: 951, 2: 66}
4 Accuracy:  63.567438148443735  predictions:  {0: 1441, 1: 989, 2: 76}
5 Accuracy:  63.96648044692738  predictions:  {0: 1459, 1: 932, 2: 115}
6 Accuracy:  63.487629688747006  predictions:  {0: 1517, 1: 898, 2: 91}
7 Accuracy:  64.52513966480447  predictions:  {0: 1464, 1: 951, 2: 91}
8 Accuracy:  64.56504389465283  predictions:  {0: 1475, 1: 948, 2: 83}
9 Accuracy:  65.20351157222666  predictions:  {0: 1445, 1: 945, 2: 116}
10 Accuracy:  65.12370311252992  predictions:  {0: 1440, 1: 954, 2: 112}
11 Accuracy:  65.20351157222666  predictions:  {0: 1415, 1: 939, 2: 152}
12 Accuracy:  65.48284118116521  predictions:  {0: 1398, 1: 965, 2: 143}
13 Accuracy:  65.36312849162012  predictions:  {0: 1362, 1: 1016, 2: 128}
14 Accuracy:  65.64245810055866  predictions:  {0: 1420, 1: 949, 2: 137}
15 Accuracy:  66.00159616919393  predictions:  {0: 1432, 1: 935, 2: 139}
16 Accuracy:  66.04150039904229  predictions:  {0: 1423, 1: 940, 2: 143}
17 Accuracy:  65.40303272146848  predictions:  {0: 1392, 1: 929, 2: 185}
18 Accuracy:  65.72226656025538  predictions:  {0: 1440, 1: 912, 2: 154}
19 Accuracy:  66.24102154828412  predictions:  {0: 1361, 1: 979, 2: 166}
20 Accuracy:  65.40303272146848  predictions:  {0: 1467, 1: 931, 2: 108}
21 Accuracy:  65.84197924980047  predictions:  {0: 1408, 1: 943, 2: 155}
22 Accuracy:  65.52274541101357  predictions:  {0: 1278, 1: 1060, 2: 168}
