Stratifying data
Window size: (7, 7)
38 Accuracy:  44.928985797159434  predictions:  {0: 3767, 1: 947, 2: 285}
39 Accuracy:  45.26905381076215  predictions:  {0: 3721, 1: 859, 2: 419}
40 Accuracy:  44.24884976995399  predictions:  {0: 3868, 1: 883, 2: 248}
41 Accuracy:  45.129025805161035  predictions:  {0: 3499, 1: 965, 2: 535}
42 Accuracy:  45.38907781556311  predictions:  {0: 4399, 1: 414, 2: 186}
43 Accuracy:  45.36907381476295  predictions:  {0: 3677, 1: 906, 2: 416}
44 Accuracy:  45.18903780756151  predictions:  {0: 3662, 1: 857, 2: 480}
45 Accuracy:  45.54910982196439  predictions:  {0: 3677, 1: 946, 2: 376}
46 Accuracy:  45.40908181636327  predictions:  {0: 3900, 1: 740, 2: 359}
47 Accuracy:  45.10902180436087  predictions:  {0: 3851, 1: 862, 2: 286}
48 Accuracy:  44.88897779555911  predictions:  {0: 3989, 1: 796, 2: 214}
49 Accuracy:  45.709141828365674  predictions:  {0: 3775, 1: 775, 2: 449}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  45.30906181236247  predictions:  {0: 3946, 1: 1007, 2: 46}
1 Accuracy:  45.709141828365674  predictions:  {0: 4164, 1: 674, 2: 161}
2 Accuracy:  46.66933386677336  predictions:  {0: 3673, 1: 929, 2: 397}
3 Accuracy:  46.5493098619724  predictions:  {0: 3823, 1: 788, 2: 388}
4 Accuracy:  46.08921784356871  predictions:  {0: 3744, 1: 810, 2: 445}
5 Accuracy:  46.98939787957592  predictions:  {0: 3692, 1: 923, 2: 384}
6 Accuracy:  46.229245849169835  predictions:  {0: 3715, 1: 1005, 2: 279}
7 Accuracy:  47.1494298859772  predictions:  {0: 3514, 1: 1011, 2: 474}
8 Accuracy:  46.04920984196839  predictions:  {0: 3659, 1: 973, 2: 367}
9 Accuracy:  46.86937387477496  predictions:  {0: 3331, 1: 1144, 2: 524}
10 Accuracy:  46.56931386277255  predictions:  {0: 3737, 1: 856, 2: 406}
11 Accuracy:  46.969393878775755  predictions:  {0: 3539, 1: 972, 2: 488}
12 Accuracy:  46.36927385477095  predictions:  {0: 3601, 1: 960, 2: 438}
13 Accuracy:  47.169433886777355  predictions:  {0: 3571, 1: 990, 2: 438}
14 Accuracy:  46.80936187237448  predictions:  {0: 3441, 1: 1037, 2: 521}
15 Accuracy:  47.169433886777355  predictions:  {0: 3694, 1: 920, 2: 385}
16 Accuracy:  47.009401880376075  predictions:  {0: 3555, 1: 980, 2: 464}
17 Accuracy:  46.78935787157432  predictions:  {0: 3565, 1: 911, 2: 523}
18 Accuracy:  45.909181836367274  predictions:  {0: 3800, 1: 932, 2: 267}
19 Accuracy:  46.749349869974  predictions:  {0: 3639, 1: 965, 2: 395}
20 Accuracy:  46.60932186437287  predictions:  {0: 3371, 1: 1190, 2: 438}
21 Accuracy:  47.18943788757752  predictions:  {0: 3534, 1: 872, 2: 593}
22 Accuracy:  46.42928585717143  predictions:  {0: 3787, 1: 944, 2: 268}
23 Accuracy:  45.869173834766954  predictions:  {0: 3580, 1: 1271, 2: 148}
24 Accuracy:  46.78935787157432  predictions:  {0: 3496, 1: 1071, 2: 432}
25 Accuracy:  46.849369873974794  predictions:  {0: 3629, 1: 886, 2: 484}
26 Accuracy:  46.70934186837368  predictions:  {0: 3679, 1: 808, 2: 512}
27 Accuracy:  46.689337867573514  predictions:  {0: 3454, 1: 1050, 2: 495}
28 Accuracy:  46.689337867573514  predictions:  {0: 3559, 1: 919, 2: 521}
29 Accuracy:  46.149229845969195  predictions:  {0: 3205, 1: 1383, 2: 411}
30 Accuracy:  47.5495099019804  predictions:  {0: 3752, 1: 767, 2: 480}
31 Accuracy:  46.349269853970796  predictions:  {0: 3345, 1: 1134, 2: 520}
32 Accuracy:  46.109221844368875  predictions:  {0: 3491, 1: 984, 2: 524}
33 Accuracy:  46.749349869974  predictions:  {0: 3465, 1: 903, 2: 631}
34 Accuracy:  45.84916983396679  predictions:  {0: 3515, 1: 1215, 2: 269}
35 Accuracy:  46.58931786357272  predictions:  {0: 3556, 1: 885, 2: 558}
36 Accuracy:  46.889377875575114  predictions:  {0: 3676, 1: 905, 2: 418}
37 Accuracy:  46.64932986597319  predictions:  {0: 3712, 1: 868, 2: 419}
38 Accuracy:  46.60932186437287  predictions:  {0: 3919, 1: 717, 2: 363}
39 Accuracy:  46.389277855571116  predictions:  {0: 3390, 1: 1102, 2: 507}
40 Accuracy:  47.22944588917783  predictions:  {0: 3488, 1: 1009, 2: 502}
41 Accuracy:  46.86937387477496  predictions:  {0: 3470, 1: 961, 2: 568}
42 Accuracy:  47.18943788757752  predictions:  {0: 3720, 1: 790, 2: 489}
43 Accuracy:  47.06941388277656  predictions:  {0: 3694, 1: 993, 2: 312}
44 Accuracy:  46.849369873974794  predictions:  {0: 3593, 1: 1014, 2: 392}
45 Accuracy:  47.06941388277656  predictions:  {0: 3997, 1: 683, 2: 319}
46 Accuracy:  47.169433886777355  predictions:  {0: 3634, 1: 923, 2: 442}
47 Accuracy:  46.80936187237448  predictions:  {0: 3499, 1: 999, 2: 501}
48 Accuracy:  46.469293858771756  predictions:  {0: 3595, 1: 895, 2: 509}
49 Accuracy:  46.9493898779756  predictions:  {0: 3610, 1: 896, 2: 493}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  45.329065813162636  predictions:  {0: 4517, 1: 446, 2: 36}
1 Accuracy:  44.90898179635927  predictions:  {0: 4605, 1: 378, 2: 16}
2 Accuracy:  45.949189837967594  predictions:  {0: 4292, 1: 515, 2: 192}
3 Accuracy:  46.769353870774154  predictions:  {0: 4009, 1: 645, 2: 345}
4 Accuracy:  46.349269853970796  predictions:  {0: 3901, 1: 758, 2: 340}
5 Accuracy:  46.78935787157432  predictions:  {0: 4053, 1: 652, 2: 294}
6 Accuracy:  46.469293858771756  predictions:  {0: 3874, 1: 760, 2: 365}
7 Accuracy:  47.209441888377675  predictions:  {0: 3928, 1: 648, 2: 423}
8 Accuracy:  46.069213842768555  predictions:  {0: 4209, 1: 704, 2: 86}
9 Accuracy:  47.1494298859772  predictions:  {0: 3701, 1: 911, 2: 387}
10 Accuracy:  46.849369873974794  predictions:  {0: 3729, 1: 893, 2: 377}
11 Accuracy:  46.24924984996999  predictions:  {0: 4159, 1: 747, 2: 93}
12 Accuracy:  46.98939787957592  predictions:  {0: 3858, 1: 718, 2: 423}
13 Accuracy:  46.16923384676935  predictions:  {0: 3892, 1: 759, 2: 348}
14 Accuracy:  46.889377875575114  predictions:  {0: 3818, 1: 705, 2: 476}
15 Accuracy:  46.62932586517303  predictions:  {0: 3993, 1: 676, 2: 330}
16 Accuracy:  46.44928985797159  predictions:  {0: 3875, 1: 759, 2: 365}
17 Accuracy:  46.349269853970796  predictions:  {0: 3810, 1: 1013, 2: 176}
18 Accuracy:  46.60932186437287  predictions:  {0: 3615, 1: 997, 2: 387}
19 Accuracy:  46.769353870774154  predictions:  {0: 3647, 1: 975, 2: 377}
20 Accuracy:  46.929385877175434  predictions:  {0: 3926, 1: 802, 2: 271}
21 Accuracy:  46.689337867573514  predictions:  {0: 3990, 1: 627, 2: 382}
22 Accuracy:  47.1494298859772  predictions:  {0: 3814, 1: 754, 2: 431}
23 Accuracy:  46.78935787157432  predictions:  {0: 3857, 1: 717, 2: 425}
24 Accuracy:  46.729345869173834  predictions:  {0: 3850, 1: 789, 2: 360}
25 Accuracy:  46.62932586517303  predictions:  {0: 3787, 1: 821, 2: 391}
26 Accuracy:  47.1494298859772  predictions:  {0: 3646, 1: 818, 2: 535}
27 Accuracy:  46.56931386277255  predictions:  {0: 3473, 1: 1097, 2: 429}
28 Accuracy:  46.889377875575114  predictions:  {0: 3591, 1: 1069, 2: 339}
29 Accuracy:  46.469293858771756  predictions:  {0: 3578, 1: 959, 2: 462}
30 Accuracy:  46.58931786357272  predictions:  {0: 3696, 1: 911, 2: 392}
31 Accuracy:  47.02940588117623  predictions:  {0: 3668, 1: 1021, 2: 310}
32 Accuracy:  46.36927385477095  predictions:  {0: 3648, 1: 832, 2: 519}
33 Accuracy:  46.58931786357272  predictions:  {0: 3584, 1: 988, 2: 427}
34 Accuracy:  46.689337867573514  predictions:  {0: 3859, 1: 811, 2: 329}
35 Accuracy:  46.56931386277255  predictions:  {0: 3615, 1: 949, 2: 435}
36 Accuracy:  46.66933386677336  predictions:  {0: 3939, 1: 656, 2: 404}
37 Accuracy:  45.68913782756551  predictions:  {0: 4532, 1: 358, 2: 109}
38 Accuracy:  46.70934186837368  predictions:  {0: 3821, 1: 737, 2: 441}
39 Accuracy:  46.62932586517303  predictions:  {0: 3920, 1: 642, 2: 437}
40 Accuracy:  46.70934186837368  predictions:  {0: 3693, 1: 857, 2: 449}
41 Accuracy:  46.889377875575114  predictions:  {0: 3529, 1: 1046, 2: 424}
42 Accuracy:  46.70934186837368  predictions:  {0: 3778, 1: 866, 2: 355}
43 Accuracy:  45.34906981396279  predictions:  {0: 4192, 1: 690, 2: 117}
44 Accuracy:  46.069213842768555  predictions:  {0: 4205, 1: 555, 2: 239}
45 Accuracy:  46.16923384676935  predictions:  {0: 3883, 1: 725, 2: 391}
46 Accuracy:  46.769353870774154  predictions:  {0: 3711, 1: 794, 2: 494}
47 Accuracy:  46.689337867573514  predictions:  {0: 3780, 1: 795, 2: 424}
48 Accuracy:  46.90938187637527  predictions:  {0: 3829, 1: 828, 2: 342}
49 Accuracy:  46.229245849169835  predictions:  {0: 3975, 1: 801, 2: 223}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  44.388877775555116  predictions:  {0: 3884, 1: 967, 2: 148}
1 Accuracy:  45.249049809961996  predictions:  {0: 3711, 1: 941, 2: 347}
2 Accuracy:  45.36907381476295  predictions:  {0: 4085, 1: 666, 2: 248}
3 Accuracy:  45.46909381876375  predictions:  {0: 4042, 1: 719, 2: 238}
4 Accuracy:  45.84916983396679  predictions:  {0: 3787, 1: 855, 2: 357}
5 Accuracy:  46.36927385477095  predictions:  {0: 3944, 1: 711, 2: 344}
6 Accuracy:  46.32926585317063  predictions:  {0: 3755, 1: 804, 2: 440}
7 Accuracy:  46.349269853970796  predictions:  {0: 3726, 1: 832, 2: 441}
8 Accuracy:  45.50910182036407  predictions:  {0: 3680, 1: 896, 2: 423}
9 Accuracy:  46.08921784356871  predictions:  {0: 3752, 1: 844, 2: 403}
10 Accuracy:  46.16923384676935  predictions:  {0: 3707, 1: 872, 2: 420}
11 Accuracy:  46.389277855571116  predictions:  {0: 3660, 1: 969, 2: 370}
12 Accuracy:  45.56911382276455  predictions:  {0: 3393, 1: 1128, 2: 478}
13 Accuracy:  46.189237847569515  predictions:  {0: 3415, 1: 1062, 2: 522}
14 Accuracy:  45.989197839567915  predictions:  {0: 3629, 1: 918, 2: 452}
15 Accuracy:  45.909181836367274  predictions:  {0: 3689, 1: 859, 2: 451}
16 Accuracy:  46.16923384676935  predictions:  {0: 3525, 1: 866, 2: 608}
17 Accuracy:  45.88917783556711  predictions:  {0: 3789, 1: 789, 2: 421}
18 Accuracy:  45.30906181236247  predictions:  {0: 3555, 1: 996, 2: 448}
19 Accuracy:  45.949189837967594  predictions:  {0: 3466, 1: 914, 2: 619}
20 Accuracy:  45.989197839567915  predictions:  {0: 3325, 1: 1107, 2: 567}
21 Accuracy:  45.76915383076615  predictions:  {0: 3930, 1: 636, 2: 433}
22 Accuracy:  46.469293858771756  predictions:  {0: 3472, 1: 1084, 2: 443}
23 Accuracy:  46.349269853970796  predictions:  {0: 3749, 1: 823, 2: 427}
24 Accuracy:  46.52930586117223  predictions:  {0: 3529, 1: 1028, 2: 442}
25 Accuracy:  46.229245849169835  predictions:  {0: 3422, 1: 1064, 2: 513}
26 Accuracy:  46.00920184036808  predictions:  {0: 3462, 1: 1017, 2: 520}
27 Accuracy:  45.80916183236647  predictions:  {0: 3480, 1: 949, 2: 570}
28 Accuracy:  45.42908581716343  predictions:  {0: 3416, 1: 1101, 2: 482}
29 Accuracy:  45.92918583716744  predictions:  {0: 3596, 1: 906, 2: 497}
30 Accuracy:  45.40908181636327  predictions:  {0: 3716, 1: 767, 2: 516}
31 Accuracy:  45.749149829965994  predictions:  {0: 3737, 1: 762, 2: 500}
32 Accuracy:  46.08921784356871  predictions:  {0: 3193, 1: 1109, 2: 697}
33 Accuracy:  45.88917783556711  predictions:  {0: 3585, 1: 924, 2: 490}
34 Accuracy:  45.249049809961996  predictions:  {0: 3707, 1: 1098, 2: 194}
35 Accuracy:  45.10902180436087  predictions:  {0: 3609, 1: 966, 2: 424}
36 Accuracy:  46.66933386677336  predictions:  {0: 3436, 1: 1074, 2: 489}
37 Accuracy:  46.12922584516904  predictions:  {0: 3361, 1: 1084, 2: 554}
38 Accuracy:  45.46909381876375  predictions:  {0: 3560, 1: 1096, 2: 343}
39 Accuracy:  45.80916183236647  predictions:  {0: 3623, 1: 941, 2: 435}
40 Accuracy:  45.58911782356471  predictions:  {0: 3576, 1: 946, 2: 477}
41 Accuracy:  46.36927385477095  predictions:  {0: 4068, 1: 599, 2: 332}
42 Accuracy:  45.869173834766954  predictions:  {0: 4230, 1: 455, 2: 314}
43 Accuracy:  46.149229845969195  predictions:  {0: 3346, 1: 1066, 2: 587}
44 Accuracy:  46.04920984196839  predictions:  {0: 3780, 1: 783, 2: 436}
45 Accuracy:  45.68913782756551  predictions:  {0: 3588, 1: 979, 2: 432}
46 Accuracy:  46.029205841168235  predictions:  {0: 3584, 1: 878, 2: 537}
47 Accuracy:  45.80916183236647  predictions:  {0: 3485, 1: 1033, 2: 481}
48 Accuracy:  46.229245849169835  predictions:  {0: 3379, 1: 1073, 2: 547}
49 Accuracy:  45.40908181636327  predictions:  {0: 3600, 1: 938, 2: 461}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  45.129025805161035  predictions:  {0: 4560, 1: 417, 2: 22}
1 Accuracy:  45.829165833166634  predictions:  {0: 4080, 1: 783, 2: 136}
2 Accuracy:  45.84916983396679  predictions:  {0: 4017, 1: 742, 2: 240}
3 Accuracy:  45.66913382676535  predictions:  {0: 3752, 1: 983, 2: 264}
4 Accuracy:  46.109221844368875  predictions:  {0: 3550, 1: 1042, 2: 407}
5 Accuracy:  45.54910982196439  predictions:  {0: 3724, 1: 918, 2: 357}
6 Accuracy:  45.50910182036407  predictions:  {0: 3761, 1: 867, 2: 371}
7 Accuracy:  45.249049809961996  predictions:  {0: 3744, 1: 883, 2: 372}
8 Accuracy:  45.54910982196439  predictions:  {0: 3759, 1: 776, 2: 464}
9 Accuracy:  46.309261852370476  predictions:  {0: 3787, 1: 777, 2: 435}
10 Accuracy:  45.709141828365674  predictions:  {0: 3664, 1: 933, 2: 402}
11 Accuracy:  46.00920184036808  predictions:  {0: 3713, 1: 919, 2: 367}
12 Accuracy:  46.229245849169835  predictions:  {0: 3869, 1: 765, 2: 365}
13 Accuracy:  45.54910982196439  predictions:  {0: 3568, 1: 1036, 2: 395}
14 Accuracy:  46.069213842768555  predictions:  {0: 3597, 1: 870, 2: 532}
15 Accuracy:  45.46909381876375  predictions:  {0: 3444, 1: 1139, 2: 416}
16 Accuracy:  45.52910582116424  predictions:  {0: 3738, 1: 854, 2: 407}
17 Accuracy:  45.989197839567915  predictions:  {0: 3720, 1: 903, 2: 376}
18 Accuracy:  46.149229845969195  predictions:  {0: 3419, 1: 1257, 2: 323}
19 Accuracy:  45.96919383876775  predictions:  {0: 3686, 1: 757, 2: 556}
20 Accuracy:  45.92918583716744  predictions:  {0: 3548, 1: 943, 2: 508}
21 Accuracy:  45.60912182436488  predictions:  {0: 3568, 1: 999, 2: 432}
22 Accuracy:  45.58911782356471  predictions:  {0: 4139, 1: 560, 2: 300}
23 Accuracy:  46.389277855571116  predictions:  {0: 3476, 1: 1067, 2: 456}
24 Accuracy:  45.80916183236647  predictions:  {0: 3662, 1: 839, 2: 498}
25 Accuracy:  46.52930586117223  predictions:  {0: 3561, 1: 1007, 2: 431}
26 Accuracy:  45.92918583716744  predictions:  {0: 3572, 1: 1039, 2: 388}
27 Accuracy:  45.6491298259652  predictions:  {0: 3649, 1: 831, 2: 519}
28 Accuracy:  45.829165833166634  predictions:  {0: 3363, 1: 818, 2: 818}
29 Accuracy:  46.16923384676935  predictions:  {0: 3704, 1: 842, 2: 453}
30 Accuracy:  45.84916983396679  predictions:  {0: 3866, 1: 818, 2: 315}
31 Accuracy:  45.449089817963596  predictions:  {0: 3574, 1: 907, 2: 518}
32 Accuracy:  47.009401880376075  predictions:  {0: 3460, 1: 1236, 2: 303}
33 Accuracy:  45.80916183236647  predictions:  {0: 3544, 1: 957, 2: 498}
34 Accuracy:  46.269253850770156  predictions:  {0: 3522, 1: 998, 2: 479}
35 Accuracy:  46.109221844368875  predictions:  {0: 3723, 1: 845, 2: 431}
36 Accuracy:  45.80916183236647  predictions:  {0: 4262, 1: 502, 2: 235}
37 Accuracy:  45.60912182436488  predictions:  {0: 3124, 1: 1205, 2: 670}
38 Accuracy:  45.66913382676535  predictions:  {0: 3779, 1: 800, 2: 420}
39 Accuracy:  46.00920184036808  predictions:  {0: 3842, 1: 815, 2: 342}
40 Accuracy:  45.58911782356471  predictions:  {0: 3536, 1: 1156, 2: 307}
41 Accuracy:  46.40928185637128  predictions:  {0: 3714, 1: 898, 2: 387}
42 Accuracy:  45.829165833166634  predictions:  {0: 3676, 1: 1056, 2: 267}
43 Accuracy:  46.349269853970796  predictions:  {0: 3938, 1: 676, 2: 385}
44 Accuracy:  46.60932186437287  predictions:  {0: 3667, 1: 760, 2: 572}
45 Accuracy:  46.069213842768555  predictions:  {0: 3884, 1: 639, 2: 476}
46 Accuracy:  45.56911382276455  predictions:  {0: 3492, 1: 1073, 2: 434}
47 Accuracy:  46.08921784356871  predictions:  {0: 3486, 1: 1041, 2: 472}
48 Accuracy:  46.04920984196839  predictions:  {0: 3533, 1: 1021, 2: 445}
49 Accuracy:  45.829165833166634  predictions:  {0: 3698, 1: 841, 2: 460}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  44.30886177235447  predictions:  {0: 4640, 1: 357, 2: 2}
1 Accuracy:  45.22904580916183  predictions:  {0: 4207, 1: 689, 2: 103}
2 Accuracy:  45.06901380276055  predictions:  {0: 4231, 1: 638, 2: 130}
3 Accuracy:  45.92918583716744  predictions:  {0: 4064, 1: 702, 2: 233}
4 Accuracy:  46.389277855571116  predictions:  {0: 3865, 1: 792, 2: 342}
5 Accuracy:  46.82936587317463  predictions:  {0: 3667, 1: 955, 2: 377}
6 Accuracy:  45.76915383076615  predictions:  {0: 4045, 1: 845, 2: 109}
7 Accuracy:  46.029205841168235  predictions:  {0: 3837, 1: 842, 2: 320}
8 Accuracy:  46.269253850770156  predictions:  {0: 3826, 1: 829, 2: 344}
9 Accuracy:  46.12922584516904  predictions:  {0: 4141, 1: 629, 2: 229}
10 Accuracy:  45.52910582116424  predictions:  {0: 4578, 1: 259, 2: 162}
11 Accuracy:  46.20924184836967  predictions:  {0: 3601, 1: 854, 2: 544}
12 Accuracy:  45.06901380276055  predictions:  {0: 3780, 1: 957, 2: 262}
13 Accuracy:  46.56931386277255  predictions:  {0: 3960, 1: 722, 2: 317}
14 Accuracy:  46.269253850770156  predictions:  {0: 3687, 1: 905, 2: 407}
15 Accuracy:  46.60932186437287  predictions:  {0: 4034, 1: 700, 2: 265}
16 Accuracy:  46.029205841168235  predictions:  {0: 3979, 1: 670, 2: 350}
17 Accuracy:  46.00920184036808  predictions:  {0: 3873, 1: 600, 2: 526}
18 Accuracy:  46.069213842768555  predictions:  {0: 3751, 1: 857, 2: 391}
19 Accuracy:  46.32926585317063  predictions:  {0: 3917, 1: 775, 2: 307}
20 Accuracy:  46.069213842768555  predictions:  {0: 3565, 1: 1025, 2: 409}
21 Accuracy:  46.44928985797159  predictions:  {0: 3671, 1: 870, 2: 458}
22 Accuracy:  46.28925785157031  predictions:  {0: 3539, 1: 949, 2: 511}
23 Accuracy:  46.469293858771756  predictions:  {0: 3236, 1: 1249, 2: 514}
24 Accuracy:  46.52930586117223  predictions:  {0: 3739, 1: 842, 2: 418}
25 Accuracy:  46.069213842768555  predictions:  {0: 3585, 1: 995, 2: 419}
26 Accuracy:  46.28925785157031  predictions:  {0: 4128, 1: 544, 2: 327}
27 Accuracy:  46.229245849169835  predictions:  {0: 3810, 1: 807, 2: 382}
28 Accuracy:  46.9493898779756  predictions:  {0: 3763, 1: 834, 2: 402}
29 Accuracy:  46.64932986597319  predictions:  {0: 3667, 1: 865, 2: 467}
30 Accuracy:  45.56911382276455  predictions:  {0: 4243, 1: 595, 2: 161}
31 Accuracy:  46.60932186437287  predictions:  {0: 3835, 1: 774, 2: 390}
32 Accuracy:  46.689337867573514  predictions:  {0: 3500, 1: 1099, 2: 400}
33 Accuracy:  46.769353870774154  predictions:  {0: 3733, 1: 903, 2: 363}
34 Accuracy:  47.10942188437687  predictions:  {0: 3477, 1: 984, 2: 538}
35 Accuracy:  46.12922584516904  predictions:  {0: 3917, 1: 781, 2: 301}
36 Accuracy:  45.6491298259652  predictions:  {0: 4416, 1: 423, 2: 160}
37 Accuracy:  46.24924984996999  predictions:  {0: 3430, 1: 1147, 2: 422}
38 Accuracy:  46.44928985797159  predictions:  {0: 3007, 1: 1299, 2: 693}
39 Accuracy:  46.62932586517303  predictions:  {0: 3557, 1: 1103, 2: 339}
40 Accuracy:  46.70934186837368  predictions:  {0: 3379, 1: 1131, 2: 489}
41 Accuracy:  45.749149829965994  predictions:  {0: 4236, 1: 704, 2: 59}
42 Accuracy:  46.12922584516904  predictions:  {0: 3316, 1: 1244, 2: 439}
43 Accuracy:  46.469293858771756  predictions:  {0: 3685, 1: 763, 2: 551}
44 Accuracy:  46.50930186037208  predictions:  {0: 3378, 1: 1181, 2: 440}
45 Accuracy:  46.70934186837368  predictions:  {0: 3604, 1: 986, 2: 409}
46 Accuracy:  46.389277855571116  predictions:  {0: 3615, 1: 981, 2: 403}
47 Accuracy:  46.78935787157432  predictions:  {0: 3892, 1: 735, 2: 372}
48 Accuracy:  46.36927385477095  predictions:  {0: 3833, 1: 869, 2: 297}
49 Accuracy:  46.64932986597319  predictions:  {0: 3461, 1: 987, 2: 551}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  43.937575030012006  predictions:  {0: 4770, 1: 227, 2: 1}
1 Accuracy:  45.638255302120854  predictions:  {0: 3914, 1: 869, 2: 215}
2 Accuracy:  44.737895158063225  predictions:  {0: 4292, 1: 557, 2: 149}
3 Accuracy:  44.997999199679874  predictions:  {0: 4000, 1: 718, 2: 280}
4 Accuracy:  45.15806322529012  predictions:  {0: 3987, 1: 745, 2: 266}
5 Accuracy:  45.55822328931573  predictions:  {0: 3837, 1: 858, 2: 303}
6 Accuracy:  45.79831932773109  predictions:  {0: 3854, 1: 738, 2: 406}
7 Accuracy:  45.71828731492597  predictions:  {0: 3671, 1: 985, 2: 342}
8 Accuracy:  45.31812725090036  predictions:  {0: 3798, 1: 958, 2: 242}
9 Accuracy:  45.35814325730292  predictions:  {0: 3805, 1: 825, 2: 368}
10 Accuracy:  45.67827130852341  predictions:  {0: 3748, 1: 887, 2: 363}
11 Accuracy:  45.458183273309324  predictions:  {0: 4098, 1: 650, 2: 250}
12 Accuracy:  45.19807923169268  predictions:  {0: 3998, 1: 709, 2: 291}
13 Accuracy:  45.898359343737496  predictions:  {0: 3329, 1: 1167, 2: 502}
14 Accuracy:  46.29851940776311  predictions:  {0: 3478, 1: 1003, 2: 517}
15 Accuracy:  45.2781112444978  predictions:  {0: 3592, 1: 845, 2: 561}
16 Accuracy:  45.81832733093238  predictions:  {0: 3557, 1: 1074, 2: 367}
17 Accuracy:  45.51820728291317  predictions:  {0: 3588, 1: 1001, 2: 409}
18 Accuracy:  46.03841536614646  predictions:  {0: 3638, 1: 940, 2: 420}
19 Accuracy:  45.61824729891957  predictions:  {0: 3631, 1: 1056, 2: 311}
20 Accuracy:  46.05842336934774  predictions:  {0: 3609, 1: 1017, 2: 372}
21 Accuracy:  45.61824729891957  predictions:  {0: 3407, 1: 1214, 2: 377}
22 Accuracy:  46.63865546218487  predictions:  {0: 3586, 1: 838, 2: 574}
23 Accuracy:  46.0984393757503  predictions:  {0: 3712, 1: 888, 2: 398}
24 Accuracy:  46.17847138855542  predictions:  {0: 3820, 1: 735, 2: 443}
25 Accuracy:  46.11844737895158  predictions:  {0: 3585, 1: 953, 2: 460}
26 Accuracy:  45.378151260504204  predictions:  {0: 4359, 1: 444, 2: 195}
27 Accuracy:  46.15846338535414  predictions:  {0: 3913, 1: 741, 2: 344}
28 Accuracy:  46.03841536614646  predictions:  {0: 3309, 1: 1229, 2: 460}
29 Accuracy:  45.418167266906764  predictions:  {0: 4308, 1: 539, 2: 151}
30 Accuracy:  45.978391356542616  predictions:  {0: 3997, 1: 666, 2: 335}
31 Accuracy:  46.238495398159266  predictions:  {0: 3773, 1: 793, 2: 432}
32 Accuracy:  46.49859943977591  predictions:  {0: 3659, 1: 846, 2: 493}
33 Accuracy:  45.73829531812726  predictions:  {0: 3975, 1: 606, 2: 417}
34 Accuracy:  46.47859143657463  predictions:  {0: 3562, 1: 999, 2: 437}
35 Accuracy:  46.11844737895158  predictions:  {0: 3812, 1: 855, 2: 331}
36 Accuracy:  45.83833533413365  predictions:  {0: 3925, 1: 775, 2: 298}
37 Accuracy:  45.85834333733494  predictions:  {0: 3984, 1: 653, 2: 361}
38 Accuracy:  45.898359343737496  predictions:  {0: 3797, 1: 847, 2: 354}
39 Accuracy:  46.71868747498999  predictions:  {0: 3591, 1: 952, 2: 455}
40 Accuracy:  46.11844737895158  predictions:  {0: 3747, 1: 762, 2: 489}
41 Accuracy:  45.418167266906764  predictions:  {0: 3630, 1: 996, 2: 372}
42 Accuracy:  45.79831932773109  predictions:  {0: 3741, 1: 811, 2: 446}
43 Accuracy:  46.17847138855542  predictions:  {0: 3888, 1: 651, 2: 459}
44 Accuracy:  46.198479391756706  predictions:  {0: 3753, 1: 648, 2: 597}
45 Accuracy:  45.51820728291317  predictions:  {0: 3707, 1: 912, 2: 379}
46 Accuracy:  45.19807923169268  predictions:  {0: 3892, 1: 765, 2: 341}
47 Accuracy:  45.95838335334134  predictions:  {0: 4224, 1: 497, 2: 277}
48 Accuracy:  45.65826330532213  predictions:  {0: 3874, 1: 777, 2: 347}
49 Accuracy:  45.87835134053621  predictions:  {0: 3923, 1: 796, 2: 279}
Stratifying data
Window size: (7, 7)
Training: Clauses=4000, T=8000, S=10
0 Accuracy:  44.277711084433776  predictions:  {0: 4458, 1: 511, 2: 29}
1 Accuracy:  45.13805522208884  predictions:  {0: 4093, 1: 802, 2: 103}
2 Accuracy:  44.85794317727091  predictions:  {0: 4221, 1: 700, 2: 77}
3 Accuracy:  44.75790316126451  predictions:  {0: 4126, 1: 726, 2: 146}
4 Accuracy:  44.83793517406963  predictions:  {0: 3912, 1: 838, 2: 248}
5 Accuracy:  44.43777511004402  predictions:  {0: 3954, 1: 799, 2: 245}
6 Accuracy:  45.01800720288116  predictions:  {0: 4135, 1: 569, 2: 294}
7 Accuracy:  45.05802320928372  predictions:  {0: 3732, 1: 892, 2: 374}
8 Accuracy:  45.59823929571829  predictions:  {0: 3873, 1: 738, 2: 387}
9 Accuracy:  44.89795918367347  predictions:  {0: 4127, 1: 756, 2: 115}
10 Accuracy:  45.23809523809524  predictions:  {0: 3398, 1: 1089, 2: 511}
11 Accuracy:  45.23809523809524  predictions:  {0: 4202, 1: 593, 2: 203}
12 Accuracy:  46.03841536614646  predictions:  {0: 3642, 1: 974, 2: 382}
